cell_id,small_mul,large_mul,threshold,area,start_year,end_year,change_f1,fom,transition_accuracy,allocation_disagreement,tp,fp,fn,tn,n_valid
11,1.0,4.0,70000,tarim_oasis_holdout,2020,2021,0.39024390243902435,0.24242424242424243,0.24,0.0945179584120983,16,16,34,463,529
11,1.0,4.0,70000,tianjin_binhai_holdout,2020,2021,0.19047619047619044,0.10526315789473684,0.10204081632653061,0.12318840579710146,8,27,41,476,552
11,1.0,4.0,70000,weihe_irrigation_margin_holdout,2020,2021,0.23853211009174313,0.13541666666666666,0.13846153846153847,0.1503623188405797,13,31,52,456,552
11,1.0,4.0,70000,wenan_lakeplain_newtown_holdout,2020,2021,0.05555555555555555,0.02857142857142857,0.1,0.06427221172022685,1,25,9,494,529
11,1.0,4.0,70000,west_sichuan_plateau_holdout,2020,2021,0.24793388429752067,0.14150943396226415,0.11864406779661017,0.1720226843100189,15,47,44,423,529
11,1.0,4.0,70000,wuhan_outer_ring_holdout,2020,2021,0.2653061224489796,0.15294117647058825,0.2,0.13610586011342155,13,25,47,444,529
11,1.0,4.0,70000,wuxi_taihu_dense_edge_holdout,2020,2021,0.22641509433962265,0.1276595744680851,0.1111111111111111,0.07750472589792061,6,20,21,482,529
11,1.0,4.0,70000,wuyi_mountain,2020,2021,0.0,0.0,0.0,0.003780718336483932,0,2,0,527,529
11,1.0,4.0,70000,xiaoxinganling_holdout,2020,2021,0.20000000000000004,0.1111111111111111,0.14285714285714285,0.09722222222222222,7,28,28,513,576
11,1.0,4.0,70000,xilingol_grassland_margin_holdout,2020,2021,0.27692307692307694,0.16071428571428573,0.21621621621621623,0.08514492753623189,9,19,28,496,552
11,1.0,4.0,70000,xinxiang_floodplain_newtown_holdout,2020,2021,0.1142857142857143,0.06060606060606061,0.14285714285714285,0.05615942028985507,2,26,5,519,552
11,1.0,4.0,70000,xiong_an_fringe_holdout,2020,2021,0.19108280254777069,0.1056338028169014,0.112,0.23007246376811594,15,17,110,410,552
11,1.0,4.0,70000,xiongxian_river_corridor_holdout,2020,2021,0.03508771929824562,0.017857142857142856,0.03571428571428571,0.09963768115942029,1,28,27,496,552
11,1.0,4.0,70000,yancheng_coastal_new_district_holdout,2020,2021,0.17142857142857143,0.09375,0.1282051282051282,0.10104529616724739,6,25,33,510,574
11,1.0,4.0,70000,zhalong_wetland_edge_holdout,2020,2021,0.19834710743801653,0.11009174311926606,0.11235955056179775,0.1833648393194707,12,20,77,420,529
12,1.0,4.0,100000,baiyangdian_new_area_holdout,2020,2021,0.18045112781954886,0.09917355371900827,0.12857142857142856,0.19746376811594202,12,51,58,431,552
12,1.0,4.0,100000,banzhucun,2017,2020,0.3397653744983968,0.20464901121776338,0.22119806249872265,0.3114482383842043,17696,37541,31233,134350,220820
12,1.0,4.0,100000,banzhucun,2020,2023,0.44986510986389544,0.29021029894011124,0.22610257098744713,0.28719771759804363,25930,29761,33658,131471,220820
12,1.0,4.0,100000,beibu_gulf_urban_holdout,2020,2021,0.24074074074074076,0.1368421052631579,0.18333333333333332,0.14855072463768115,13,35,47,457,552
12,1.0,4.0,100000,bishan,2017,2018,0.22138836772983117,0.12447257383966245,0.1158357771260997,0.17697228144989338,118,266,564,3742,4690
12,1.0,4.0,100000,bishan,2018,2019,0.2685990338164251,0.15513392857142858,0.1676829268292683,0.16140724946695095,139,240,517,3794,4690
12,1.0,4.0,100000,bishan,2019,2020,0.20765027322404372,0.11585365853658537,0.12059620596205962,0.18550106609808104,114,246,624,3706,4690
12,1.0,4.0,100000,bishan,2020,2021,0.22598870056497175,0.12738853503184713,0.11894273127753303,0.17526652452025587,120,261,561,3748,4690
12,1.0,4.0,100000,bishan,2021,2022,0.17407071622846781,0.09533267130089375,0.06162464985994398,0.19424307036247335,96,293,618,3683,4690
12,1.0,4.0,100000,bishan,2022,2023,0.3444354183590576,0.20804710500490678,0.16005873715124816,0.1720682302771855,212,338,469,3671,4690
12,1.0,4.0,100000,bishan,2023,2024,0.17061611374407581,0.09326424870466321,0.06382978723404255,0.1865671641791045,90,354,521,3725,4690
12,1.0,4.0,100000,changbai_margin_holdout,2020,2021,0.10526315789473684,0.05555555555555555,1.0,0.03213610586011342,1,17,0,511,529
12,1.0,4.0,100000,dabie_forest_edge_holdout,2020,2021,0.16326530612244897,0.08888888888888889,0.13043478260869565,0.07750472589792061,4,22,19,484,529
12,1.0,4.0,100000,dongting_lake_holdout,2020,2021,0.5045045045045045,0.3373493975903614,0.1527777777777778,0.10396975425330812,28,11,44,446,529
12,1.0,4.0,100000,erlong_lake_margin_holdout,2020,2021,0.0909090909090909,0.047619047619047616,0.05555555555555555,0.11342155009451796,3,27,33,466,529
12,1.0,4.0,100000,ezhou_lakeside_expansion_holdout,2020,2021,0.19444444444444445,0.1076923076923077,0.1590909090909091,0.10507246376811594,7,21,37,487,552
12,1.0,4.0,100000,fuzhou_delta_urban_holdout,2020,2021,0.5405405405405405,0.37037037037037035,0.8181818181818182,0.03213610586011342,10,16,1,502,529
12,1.0,4.0,100000,haibei_plateau_holdout,2020,2021,0.16216216216216214,0.08823529411764706,0.2727272727272727,0.05860113421550094,3,23,8,495,529
12,1.0,4.0,100000,hengshui_lake_urban_edge_holdout,2020,2021,0.2,0.1111111111111111,0.2857142857142857,0.06049149338374291,4,22,10,493,529
12,1.0,4.0,100000,heping,2017,2020,0.3743470161405886,0.23027486176776985,0.18309493691414486,0.2614482623464855,14368,31564,16463,121301,183696
12,1.0,4.0,100000,hexi_irrigation_holdout,2020,2021,0.13333333333333333,0.07142857142857142,0.2,0.024574669187145556,1,9,4,515,529
12,1.0,4.0,100000,honghu_lake_margin_holdout,2020,2021,0.41666666666666663,0.2631578947368421,0.4090909090909091,0.052930056710775046,10,16,12,491,529
12,1.0,4.0,100000,huaibei_irrigation_plain_holdout,2020,2021,0.14634146341463417,0.07894736842105263,0.21428571428571427,0.0661625708884688,3,24,11,491,529
12,1.0,4.0,100000,hulun_grassland_margin_holdout,2020,2021,0.3564356435643564,0.21686746987951808,0.2857142857142857,0.12287334593572778,18,27,38,446,529
12,1.0,4.0,100000,jiangmen_estuary_newtown_holdout,2020,2021,0.17391304347826086,0.09523809523809523,0.2222222222222222,0.06884057971014493,4,24,14,510,552
12,1.0,4.0,100000,jiaxing_ring_urban_holdout,2020,2021,0.17910447761194032,0.09836065573770492,0.14634146341463414,0.10396975425330812,6,20,35,468,529
12,1.0,4.0,100000,kunshan_dense_edge_holdout,2020,2021,0.32727272727272727,0.1956521739130435,0.3333333333333333,0.06702898550724638,9,19,18,506,552
12,1.0,4.0,100000,liaohe_delta_wetland_holdout,2020,2021,0.13559322033898305,0.07272727272727272,0.04838709677419355,0.19281663516068054,8,48,54,419,529
12,1.0,4.0,100000,nanling_forest_edge_holdout,2020,2021,0.10169491525423728,0.05357142857142857,0.1,0.1001890359168242,3,26,27,473,529
12,1.0,4.0,100000,nanning_fringe_holdout,2020,2021,0.36220472440944884,0.22115384615384615,0.1927710843373494,0.15311909262759923,23,21,60,425,529
12,1.0,4.0,100000,ningbo_inner_bay_edge_holdout,2020,2021,0.0851063829787234,0.044444444444444446,0.0,0.08128544423440454,2,24,19,484,529
12,1.0,4.0,100000,ordos_grassland_holdout,2020,2021,0.37974683544303794,0.234375,0.3333333333333333,0.08876811594202899,15,19,30,488,552
12,1.0,4.0,100000,poyang_lake,2020,2021,0.050420168067226885,0.02586206896551724,0.03260869565217391,0.21361058601134217,3,24,89,413,529
12,1.0,4.0,100000,qinling_mountain_holdout,2020,2021,0.2608695652173913,0.15,0.25,0.22495274102079396,21,56,63,389,529
12,1.0,4.0,100000,renqiu_baiyangdian_edge_holdout,2020,2021,0.273972602739726,0.15873015873015872,0.1276595744680851,0.1001890359168242,10,16,37,466,529
12,1.0,4.0,100000,sanjiang_plain_holdout,2020,2021,0.48837209302325585,0.3230769230769231,0.020512820512820513,0.2495274102079395,63,0,132,334,529
12,1.0,4.0,100000,shenzhen_outer_holdout,2020,2021,0.2564102564102564,0.14705882352941177,0.3076923076923077,0.054820415879017016,5,21,8,495,529
12,1.0,4.0,100000,songnen_plain_holdout,2020,2021,0.3148148148148148,0.18681318681318682,0.17763157894736842,0.27977315689981097,34,30,118,347,529
12,1.0,4.0,100000,suzhou_fringe_holdout,2020,2021,0.1518987341772152,0.0821917808219178,0.0851063829787234,0.1266540642722117,6,26,41,456,529
12,1.0,4.0,100000,taihu_marsh_edge_holdout,2020,2021,0.0,0.0,0.0,0.0,0,0,0,529,529
12,1.0,4.0,100000,tarim_oasis_holdout,2020,2021,0.39024390243902435,0.24242424242424243,0.24,0.0945179584120983,16,16,34,463,529
12,1.0,4.0,100000,tianjin_binhai_holdout,2020,2021,0.19047619047619044,0.10526315789473684,0.10204081632653061,0.12318840579710146,8,27,41,476,552
12,1.0,4.0,100000,weihe_irrigation_margin_holdout,2020,2021,0.23853211009174313,0.13541666666666666,0.13846153846153847,0.1503623188405797,13,31,52,456,552
12,1.0,4.0,100000,wenan_lakeplain_newtown_holdout,2020,2021,0.05555555555555555,0.02857142857142857,0.1,0.06427221172022685,1,25,9,494,529
12,1.0,4.0,100000,west_sichuan_plateau_holdout,2020,2021,0.24793388429752067,0.14150943396226415,0.11864406779661017,0.1720226843100189,15,47,44,423,529
12,1.0,4.0,100000,wuhan_outer_ring_holdout,2020,2021,0.2653061224489796,0.15294117647058825,0.2,0.13610586011342155,13,25,47,444,529
12,1.0,4.0,100000,wuxi_taihu_dense_edge_holdout,2020,2021,0.22641509433962265,0.1276595744680851,0.1111111111111111,0.07750472589792061,6,20,21,482,529
12,1.0,4.0,100000,wuyi_mountain,2020,2021,0.0,0.0,0.0,0.003780718336483932,0,2,0,527,529
12,1.0,4.0,100000,xiaoxinganling_holdout,2020,2021,0.20000000000000004,0.1111111111111111,0.14285714285714285,0.09722222222222222,7,28,28,513,576
12,1.0,4.0,100000,xilingol_grassland_margin_holdout,2020,2021,0.27692307692307694,0.16071428571428573,0.21621621621621623,0.08514492753623189,9,19,28,496,552
12,1.0,4.0,100000,xinxiang_floodplain_newtown_holdout,2020,2021,0.1142857142857143,0.06060606060606061,0.14285714285714285,0.05615942028985507,2,26,5,519,552
12,1.0,4.0,100000,xiong_an_fringe_holdout,2020,2021,0.19108280254777069,0.1056338028169014,0.112,0.23007246376811594,15,17,110,410,552
12,1.0,4.0,100000,xiongxian_river_corridor_holdout,2020,2021,0.03508771929824562,0.017857142857142856,0.03571428571428571,0.09963768115942029,1,28,27,496,552
12,1.0,4.0,100000,yancheng_coastal_new_district_holdout,2020,2021,0.17142857142857143,0.09375,0.1282051282051282,0.10104529616724739,6,25,33,510,574
12,1.0,4.0,100000,zhalong_wetland_edge_holdout,2020,2021,0.19834710743801653,0.11009174311926606,0.11235955056179775,0.1833648393194707,12,20,77,420,529
13,1.5,2.0,30000,baiyangdian_new_area_holdout,2020,2021,0.20858895705521474,0.11643835616438356,0.15714285714285714,0.23369565217391305,17,76,53,406,552
13,1.5,2.0,30000,banzhucun,2017,2020,0.3288978004617815,0.19681489292077228,0.2061354207116434,0.300108685807445,16239,33580,32690,138311,220820
13,1.5,2.0,30000,banzhucun,2020,2023,0.43381887270424313,0.2769915082895269,0.20888433912868362,0.2753011502581288,23290,24494,36298,136738,220820
13,1.5,2.0,30000,beibu_gulf_urban_holdout,2020,2021,0.31818181818181823,0.1891891891891892,0.26666666666666666,0.16304347826086957,21,51,39,441,552
13,1.5,2.0,30000,bishan,2017,2018,0.2718600953895071,0.15731370745170192,0.15689149560117302,0.1953091684434968,171,405,511,3603,4690
13,1.5,2.0,30000,bishan,2018,2019,0.3075657894736842,0.18172983479105928,0.22865853658536586,0.17953091684434969,187,373,469,3661,4690
13,1.5,2.0,30000,bishan,2019,2020,0.26551453260015717,0.15307971014492755,0.16937669376693767,0.19936034115138593,169,366,569,3586,4690
13,1.5,2.0,30000,bishan,2020,2021,0.27657873701039165,0.16048237476808905,0.16005873715124816,0.1929637526652452,173,397,508,3612,4690
13,1.5,2.0,30000,bishan,2021,2022,0.2254826254826255,0.12706701479547433,0.0896358543417367,0.2138592750533049,146,435,568,3541,4690
13,1.5,2.0,30000,bishan,2022,2023,0.3764082173624917,0.23183673469387756,0.22026431718061673,0.20063965884861407,284,544,397,3465,4690
13,1.5,2.0,30000,bishan,2023,2024,0.21176470588235294,0.11842105263157894,0.10310965630114566,0.21428571428571427,135,529,476,3550,4690
13,1.5,2.0,30000,changbai_margin_holdout,2020,2021,0.10526315789473684,0.05555555555555555,1.0,0.03213610586011342,1,17,0,511,529
13,1.5,2.0,30000,dabie_forest_edge_holdout,2020,2021,0.16326530612244897,0.08888888888888889,0.13043478260869565,0.07750472589792061,4,22,19,484,529
13,1.5,2.0,30000,dongting_lake_holdout,2020,2021,0.5343511450381679,0.3645833333333333,0.1527777777777778,0.11531190926275993,35,24,37,433,529
13,1.5,2.0,30000,erlong_lake_margin_holdout,2020,2021,0.08450704225352113,0.04411764705882353,0.05555555555555555,0.12287334593572778,3,32,33,461,529
13,1.5,2.0,30000,ezhou_lakeside_expansion_holdout,2020,2021,0.1627906976744186,0.08860759493670886,0.1590909090909091,0.13043478260869565,7,35,37,473,552
13,1.5,2.0,30000,fuzhou_delta_urban_holdout,2020,2021,0.5405405405405405,0.37037037037037035,0.8181818181818182,0.03213610586011342,10,16,1,502,529
13,1.5,2.0,30000,haibei_plateau_holdout,2020,2021,0.16216216216216214,0.08823529411764706,0.2727272727272727,0.05860113421550094,3,23,8,495,529
13,1.5,2.0,30000,hengshui_lake_urban_edge_holdout,2020,2021,0.2,0.1111111111111111,0.2857142857142857,0.06049149338374291,4,22,10,493,529
13,1.5,2.0,30000,heping,2017,2020,0.3333931584048243,0.20004307559767392,0.13207485971911387,0.2021927532444909,9288,15599,21543,137266,183696
13,1.5,2.0,30000,hexi_irrigation_holdout,2020,2021,0.13333333333333333,0.07142857142857142,0.2,0.024574669187145556,1,9,4,515,529
13,1.5,2.0,30000,honghu_lake_margin_holdout,2020,2021,0.41666666666666663,0.2631578947368421,0.4090909090909091,0.052930056710775046,10,16,12,491,529
13,1.5,2.0,30000,huaibei_irrigation_plain_holdout,2020,2021,0.17777777777777778,0.0975609756097561,0.2857142857142857,0.06994328922495274,4,27,10,488,529
13,1.5,2.0,30000,hulun_grassland_margin_holdout,2020,2021,0.3548387096774193,0.21568627450980393,0.35714285714285715,0.15122873345935728,22,46,34,427,529
13,1.5,2.0,30000,jiangmen_estuary_newtown_holdout,2020,2021,0.17391304347826086,0.09523809523809523,0.2222222222222222,0.06884057971014493,4,24,14,510,552
13,1.5,2.0,30000,jiaxing_ring_urban_holdout,2020,2021,0.2894736842105263,0.16923076923076924,0.21951219512195122,0.10207939508506617,11,24,30,464,529
13,1.5,2.0,30000,kunshan_dense_edge_holdout,2020,2021,0.35714285714285715,0.21739130434782608,0.37037037037037035,0.06521739130434782,10,19,17,506,552
13,1.5,2.0,30000,liaohe_delta_wetland_holdout,2020,2021,0.16666666666666666,0.09090909090909091,0.0967741935483871,0.22684310018903592,12,70,50,397,529
13,1.5,2.0,30000,nanling_forest_edge_holdout,2020,2021,0.136986301369863,0.07352941176470588,0.16666666666666666,0.11909262759924386,5,38,25,461,529
13,1.5,2.0,30000,nanning_fringe_holdout,2020,2021,0.4563758389261745,0.2956521739130435,0.2891566265060241,0.15311909262759923,34,32,49,414,529
13,1.5,2.0,30000,ningbo_inner_bay_edge_holdout,2020,2021,0.125,0.06666666666666667,0.047619047619047616,0.07939508506616257,3,24,18,484,529
13,1.5,2.0,30000,ordos_grassland_holdout,2020,2021,0.3956043956043956,0.2465753424657534,0.37777777777777777,0.09963768115942029,18,28,27,479,552
13,1.5,2.0,30000,poyang_lake,2020,2021,0.078125,0.04065040650406504,0.043478260869565216,0.22306238185255198,5,31,87,406,529
13,1.5,2.0,30000,qinling_mountain_holdout,2020,2021,0.26178010471204194,0.15060240963855423,0.2976190476190476,0.2665406427221172,25,82,59,363,529
13,1.5,2.0,30000,renqiu_baiyangdian_edge_holdout,2020,2021,0.29729729729729726,0.1746031746031746,0.14893617021276595,0.09829867674858223,11,16,36,466,529
13,1.5,2.0,30000,sanjiang_plain_holdout,2020,2021,0.7189542483660132,0.5612244897959183,0.02564102564102564,0.16257088846880907,110,1,85,333,529
13,1.5,2.0,30000,shenzhen_outer_holdout,2020,2021,0.21276595744680854,0.11904761904761904,0.3076923076923077,0.06994328922495274,5,29,8,487,529
13,1.5,2.0,30000,songnen_plain_holdout,2020,2021,0.3951612903225806,0.24623115577889448,0.24342105263157895,0.2835538752362949,49,47,103,330,529
13,1.5,2.0,30000,suzhou_fringe_holdout,2020,2021,0.16842105263157894,0.09195402298850575,0.1276595744680851,0.14933837429111532,8,40,39,442,529
13,1.5,2.0,30000,taihu_marsh_edge_holdout,2020,2021,0.0,0.0,0.0,0.0,0,0,0,529,529
13,1.5,2.0,30000,tarim_oasis_holdout,2020,2021,0.46464646464646464,0.3026315789473684,0.38,0.1001890359168242,23,26,27,453,529
13,1.5,2.0,30000,tianjin_binhai_holdout,2020,2021,0.15686274509803919,0.0851063829787234,0.10204081632653061,0.15579710144927536,8,45,41,458,552
13,1.5,2.0,30000,weihe_irrigation_margin_holdout,2020,2021,0.3206106870229008,0.19090909090909092,0.2153846153846154,0.161231884057971,21,45,44,442,552
13,1.5,2.0,30000,wenan_lakeplain_newtown_holdout,2020,2021,0.047619047619047616,0.024390243902439025,0.1,0.07561436672967864,1,31,9,488,529
13,1.5,2.0,30000,west_sichuan_plateau_holdout,2020,2021,0.29677419354838713,0.17424242424242425,0.1694915254237288,0.2060491493383743,23,73,36,397,529
13,1.5,2.0,30000,wuhan_outer_ring_holdout,2020,2021,0.3103448275862069,0.1836734693877551,0.23333333333333334,0.15122873345935728,18,38,42,431,529
13,1.5,2.0,30000,wuxi_taihu_dense_edge_holdout,2020,2021,0.22641509433962265,0.1276595744680851,0.1111111111111111,0.07750472589792061,6,20,21,482,529
13,1.5,2.0,30000,wuyi_mountain,2020,2021,0.0,0.0,0.0,0.003780718336483932,0,2,0,527,529
13,1.5,2.0,30000,xiaoxinganling_holdout,2020,2021,0.2528735632183908,0.14473684210526316,0.2,0.11284722222222222,11,41,24,500,576
13,1.5,2.0,30000,xilingol_grassland_margin_holdout,2020,2021,0.275,0.15942028985507245,0.24324324324324326,0.10507246376811594,11,32,26,483,552
13,1.5,2.0,30000,xinxiang_floodplain_newtown_holdout,2020,2021,0.10526315789473685,0.05555555555555555,0.14285714285714285,0.06159420289855073,2,29,5,516,552
13,1.5,2.0,30000,xiong_an_fringe_holdout,2020,2021,0.2413793103448276,0.13725490196078433,0.144,0.2391304347826087,21,28,104,399,552
13,1.5,2.0,30000,xiongxian_river_corridor_holdout,2020,2021,0.03125,0.015873015873015872,0.03571428571428571,0.11231884057971014,1,35,27,489,552
13,1.5,2.0,30000,yancheng_coastal_new_district_holdout,2020,2021,0.18823529411764706,0.1038961038961039,0.15384615384615385,0.12020905923344948,8,38,31,497,574
13,1.5,2.0,30000,zhalong_wetland_edge_holdout,2020,2021,0.2158273381294964,0.12096774193548387,0.1348314606741573,0.2060491493383743,15,35,74,405,529
14,1.5,2.0,50000,baiyangdian_new_area_holdout,2020,2021,0.20858895705521474,0.11643835616438356,0.15714285714285714,0.23369565217391305,17,76,53,406,552
14,1.5,2.0,50000,banzhucun,2017,2020,0.3288978004617815,0.19681489292077228,0.2061354207116434,0.300108685807445,16239,33580,32690,138311,220820
14,1.5,2.0,50000,banzhucun,2020,2023,0.43381887270424313,0.2769915082895269,0.20888433912868362,0.2753011502581288,23290,24494,36298,136738,220820
14,1.5,2.0,50000,beibu_gulf_urban_holdout,2020,2021,0.31818181818181823,0.1891891891891892,0.26666666666666666,0.16304347826086957,21,51,39,441,552
14,1.5,2.0,50000,bishan,2017,2018,0.2718600953895071,0.15731370745170192,0.15689149560117302,0.1953091684434968,171,405,511,3603,4690
14,1.5,2.0,50000,bishan,2018,2019,0.3075657894736842,0.18172983479105928,0.22865853658536586,0.17953091684434969,187,373,469,3661,4690
14,1.5,2.0,50000,bishan,2019,2020,0.26551453260015717,0.15307971014492755,0.16937669376693767,0.19936034115138593,169,366,569,3586,4690
14,1.5,2.0,50000,bishan,2020,2021,0.27657873701039165,0.16048237476808905,0.16005873715124816,0.1929637526652452,173,397,508,3612,4690
14,1.5,2.0,50000,bishan,2021,2022,0.2254826254826255,0.12706701479547433,0.0896358543417367,0.2138592750533049,146,435,568,3541,4690
14,1.5,2.0,50000,bishan,2022,2023,0.3764082173624917,0.23183673469387756,0.22026431718061673,0.20063965884861407,284,544,397,3465,4690
14,1.5,2.0,50000,bishan,2023,2024,0.21176470588235294,0.11842105263157894,0.10310965630114566,0.21428571428571427,135,529,476,3550,4690
